Transaction_ID,Product_Name,Category,Unit_Price,Quantity_Sold
TX000821,Chrome Engine Guard,V-Twin Parts,228.75,1
TX000821,Off-road Tire Set,Dirt Parts,243.52,1
TX000821,Suspension Upgrade Kit,Dirt Parts,383.34,1
TX000822,Tank Bag,Accessories,90.62,1
TX000822,Cruiser Foot Pegs,V-Twin Parts,98.15,1
TX000823,Cruiser Foot Pegs,V-Twin Parts,91.21,1
TX000824,High-flow Air Filter,Sport Parts,45.94,1
TX000825,Performance Chain Kit,Sport Parts,117.72,1
TX000825,Tank Bag,Accessories,96.9,1
TX000825,Custom Handlebars,V-Twin Parts,153.22,1
TX000826,Leather Jacket,Riding Gear,353,1
TX000827,Tank Bag,Accessories,92.78,1
TX000827,Phone Mount,Accessories,30.02,1
TX000827,Sport Exhaust System,Sport Parts,500.77,1
TX000828,Riding Boots,Riding Gear,137.24,1
TX000828,Sport Exhaust System,Sport Parts,469.09,1
TX000828,Suspension Upgrade Kit,Dirt Parts,415.51,1
TX000829,Tank Bag,Accessories,97.65,1
TX000829,Phone Mount,Accessories,30.3,1
TX000829,Protective Skid Plate,Dirt Parts,179.96,1
TX000830,Off-road Tire Set,Dirt Parts,239.36,1
TX000831,Tank Bag,Accessories,95.68,1
TX000832,Suspension Upgrade Kit,Dirt Parts,381.32,1
TX000833,Racing Brake Pads,Sport Parts,84.85,2
TX000834,Full-face Helmet,Riding Gear,209.96,1
TX000835,Touring Seat,V-Twin Parts,304.92,1
TX000835,Phone Mount,Accessories,31.41,1
TX000835,High-flow Air Filter,Sport Parts,43.7,1
TX000835,Cruiser Foot Pegs,V-Twin Parts,96.79,1
TX000836,Motorcycle Cover,Accessories,78.06,1
TX000836,Racing Brake Pads,Sport Parts,85.29,1
TX000836,Leather Jacket,Riding Gear,346.85,1
TX000837,Touring Seat,V-Twin Parts,293.48,1
TX000838,Riding Boots,Riding Gear,135.76,1
TX000838,Racing Brake Pads,Sport Parts,87.01,2
TX000839,Riding Boots,Riding Gear,146.07,1
TX000840,Protective Skid Plate,Dirt Parts,175.31,1
TX000840,Performance Chain Kit,Sport Parts,123.85,1
TX000840,Chrome Engine Guard,V-Twin Parts,240.2,1
TX000841,Riding Gloves,Riding Gear,61.2,1
TX000841,Off-road Tire Set,Dirt Parts,238.8,1
TX000842,Chrome Engine Guard,V-Twin Parts,247.39,1
TX000842,Tank Bag,Accessories,91.21,1
TX000842,Motorcycle Cover,Accessories,76.14,2
TX000843,Custom Handlebars,V-Twin Parts,164.34,1
TX000843,Off-road Tire Set,Dirt Parts,260.56,1
TX000844,Full-face Helmet,Riding Gear,220.11,1
TX000844,Handlebar Grips,Dirt Parts,25.78,1
TX000845,Suspension Upgrade Kit,Dirt Parts,409.37,1
TX000846,Tank Bag,Accessories,94.91,1
TX000847,Phone Mount,Accessories,31.12,1
TX000848,Performance Chain Kit,Sport Parts,119.26,1
TX000848,Racing Brake Pads,Sport Parts,88.98,1
TX000848,Handlebar Grips,Dirt Parts,25.9,1
TX000849,Off-road Tire Set,Dirt Parts,252.83,1
TX000849,Racing Brake Pads,Sport Parts,86.38,1
TX000849,Full-face Helmet,Riding Gear,227.03,1
TX000849,Cruiser Foot Pegs,V-Twin Parts,91.39,1
TX000850,Racing Brake Pads,Sport Parts,83.49,1
TX000850,Suspension Upgrade Kit,Dirt Parts,413.33,1
TX000850,Handlebar Grips,Dirt Parts,25.32,1
TX000851,Riding Gloves,Riding Gear,58.54,1
TX000852,Touring Seat,V-Twin Parts,287.39,1
TX000853,Tank Bag,Accessories,91.42,1
TX000854,Leather Jacket,Riding Gear,359.23,1
TX000855,Racing Brake Pads,Sport Parts,82.52,1
TX000855,Sport Exhaust System,Sport Parts,482.15,1
TX000856,Touring Seat,V-Twin Parts,286.93,1
TX000856,Phone Mount,Accessories,30.26,1
TX000857,Cruiser Foot Pegs,V-Twin Parts,94.34,1
TX000857,Full-face Helmet,Riding Gear,228.53,1
TX000858,Suspension Upgrade Kit,Dirt Parts,397.67,1
TX000858,Off-road Tire Set,Dirt Parts,244.1,1
TX000859,Racing Brake Pads,Sport Parts,85.27,1
TX000859,Leather Jacket,Riding Gear,357.1,1
TX000859,Off-road Tire Set,Dirt Parts,242.34,1
TX000859,Phone Mount,Accessories,30.71,1
TX000860,Performance Chain Kit,Sport Parts,123.4,2
TX000861,Handlebar Grips,Dirt Parts,25.48,1
TX000861,Phone Mount,Accessories,30.04,1
TX000862,Riding Gloves,Riding Gear,57.25,1
TX000862,Phone Mount,Accessories,30.13,1
TX000863,High-flow Air Filter,Sport Parts,43.8,1
TX000863,Riding Gloves,Riding Gear,60.93,1
TX000864,Sport Exhaust System,Sport Parts,461.07,1
TX000864,LED Light Kit,Accessories,110.21,1
TX000865,High-flow Air Filter,Sport Parts,43.88,1
TX000866,High-flow Air Filter,Sport Parts,45.28,2
TX000867,Tank Bag,Accessories,93.56,1
TX000868,Handlebar Grips,Dirt Parts,25.99,1
TX000868,Chrome Engine Guard,V-Twin Parts,234,1
TX000868,Racing Brake Pads,Sport Parts,86.62,1
TX000869,Full-face Helmet,Riding Gear,216.32,1
TX000869,Protective Skid Plate,Dirt Parts,172.61,1
TX000870,Motorcycle Cover,Accessories,75.33,1
TX000871,Riding Gloves,Riding Gear,61.14,1
TX000872,Handlebar Grips,Dirt Parts,25.59,1
TX000873,Chrome Engine Guard,V-Twin Parts,233.05,1
TX000873,Suspension Upgrade Kit,Dirt Parts,415.87,1
TX000874,Racing Brake Pads,Sport Parts,87.34,1
TX000875,Touring Seat,V-Twin Parts,292.68,1
TX000875,Riding Gloves,Riding Gear,57.7,1
TX000876,Leather Jacket,Riding Gear,342.68,1
TX000876,Protective Skid Plate,Dirt Parts,188.29,2
TX000877,Cruiser Foot Pegs,V-Twin Parts,93.8,1
TX000877,Tank Bag,Accessories,98.2,1
TX000878,Chrome Engine Guard,V-Twin Parts,228.48,1
TX000878,Touring Seat,V-Twin Parts,305.97,1
TX000879,LED Light Kit,Accessories,108.27,1
TX000880,Riding Gloves,Riding Gear,62.27,1
TX000881,Motorcycle Cover,Accessories,73.78,1
TX000881,Performance Chain Kit,Sport Parts,124.33,1
TX000882,LED Light Kit,Accessories,110.07,1
TX000882,Phone Mount,Accessories,29.33,2
TX000883,Off-road Tire Set,Dirt Parts,262.39,1
TX000883,Touring Seat,V-Twin Parts,288.39,1
TX000883,Full-face Helmet,Riding Gear,227.05,1
TX000883,Tank Bag,Accessories,92.52,1
TX000884,Riding Gloves,Riding Gear,62.75,1
TX000885,Chrome Engine Guard,V-Twin Parts,234.53,1
TX000885,LED Light Kit,Accessories,113.7,1
TX000886,Riding Gloves,Riding Gear,59.36,1
TX000886,Riding Boots,Riding Gear,133.86,1
TX000886,Cruiser Foot Pegs,V-Twin Parts,99.65,1
TX000887,Custom Handlebars,V-Twin Parts,153.68,1
TX000887,Phone Mount,Accessories,30,1
TX000888,Leather Jacket,Riding Gear,340.66,1
TX000889,Full-face Helmet,Riding Gear,215.44,1
TX000890,Riding Gloves,Riding Gear,62.71,1
TX000891,Racing Brake Pads,Sport Parts,86.82,1
TX000891,High-flow Air Filter,Sport Parts,45.92,1
TX000892,Sport Exhaust System,Sport Parts,488.41,1
TX000893,Full-face Helmet,Riding Gear,227.7,1
TX000893,Off-road Tire Set,Dirt Parts,259.67,2
TX000893,Phone Mount,Accessories,29.62,1
TX000894,Leather Jacket,Riding Gear,352.81,1
TX000895,LED Light Kit,Accessories,107.75,1
TX000895,Riding Boots,Riding Gear,144.77,1
TX000895,Riding Gloves,Riding Gear,57.23,1
TX000896,LED Light Kit,Accessories,106.23,1
TX000897,Cruiser Foot Pegs,V-Twin Parts,91.32,1
TX000897,Sport Exhaust System,Sport Parts,457.97,1
TX000898,Leather Jacket,Riding Gear,333.34,1
TX000898,Racing Brake Pads,Sport Parts,83.58,1
TX000898,Touring Seat,V-Twin Parts,292.88,1
TX000898,Full-face Helmet,Riding Gear,224.16,1
TX000899,Leather Jacket,Riding Gear,363.67,1
TX000899,Riding Boots,Riding Gear,144.37,1
TX000900,Leather Jacket,Riding Gear,333.84,1
TX000900,Suspension Upgrade Kit,Dirt Parts,411.12,1
TX000901,Racing Brake Pads,Sport Parts,84.28,1
TX000901,Riding Gloves,Riding Gear,58.05,1
TX000902,Handlebar Grips,Dirt Parts,23.93,1
TX000902,Riding Gloves,Riding Gear,62.63,1
TX000903,Riding Gloves,Riding Gear,58.02,1
TX000903,Protective Skid Plate,Dirt Parts,183.94,1
TX000904,LED Light Kit,Accessories,105.9,1
TX000905,Chrome Engine Guard,V-Twin Parts,241.45,1
TX000905,Riding Gloves,Riding Gear,61.77,1
TX000905,Performance Chain Kit,Sport Parts,114.08,1
TX000906,Touring Seat,V-Twin Parts,293.38,1
TX000907,Custom Handlebars,V-Twin Parts,166.89,1
TX000907,Tank Bag,Accessories,97.36,1
TX000907,Off-road Tire Set,Dirt Parts,240.99,1
TX000907,Phone Mount,Accessories,29.77,1
TX000908,High-flow Air Filter,Sport Parts,46.69,1
TX000908,Phone Mount,Accessories,30.05,1
TX000908,Off-road Tire Set,Dirt Parts,252,1
TX000909,Riding Gloves,Riding Gear,59.78,1
TX000910,Racing Brake Pads,Sport Parts,81.84,1
TX000911,Protective Skid Plate,Dirt Parts,181.85,1
TX000911,Handlebar Grips,Dirt Parts,23.79,1
TX000911,Leather Jacket,Riding Gear,352.7,1
TX000912,Riding Boots,Riding Gear,137.74,1
TX000912,LED Light Kit,Accessories,113.94,1
TX000913,Touring Seat,V-Twin Parts,311.92,1
TX000914,LED Light Kit,Accessories,114.89,1
TX000915,Racing Brake Pads,Sport Parts,86.29,1
TX000915,Handlebar Grips,Dirt Parts,23.75,1
TX000915,Custom Handlebars,V-Twin Parts,154.63,1
TX000916,Suspension Upgrade Kit,Dirt Parts,419.63,1
TX000916,Leather Jacket,Riding Gear,350.23,1
TX000916,Touring Seat,V-Twin Parts,292.18,1
TX000917,Off-road Tire Set,Dirt Parts,250.4,1
TX000918,Handlebar Grips,Dirt Parts,24.88,1
TX000918,Cruiser Foot Pegs,V-Twin Parts,99.22,1
TX000918,Off-road Tire Set,Dirt Parts,251.52,1
TX000919,Motorcycle Cover,Accessories,75.21,1
TX000920,Motorcycle Cover,Accessories,76.72,1
TX000920,Suspension Upgrade Kit,Dirt Parts,407.21,1
TX000920,Off-road Tire Set,Dirt Parts,243.21,1
TX000921,Racing Brake Pads,Sport Parts,86.68,1
TX000922,Handlebar Grips,Dirt Parts,25.4,1
TX000923,Racing Brake Pads,Sport Parts,83.44,1
TX000924,Chrome Engine Guard,V-Twin Parts,242.66,1
TX000924,Full-face Helmet,Riding Gear,209.34,1
TX000924,Riding Boots,Riding Gear,136.14,1
TX000924,Riding Gloves,Riding Gear,59.5,1
TX000925,LED Light Kit,Accessories,106.81,1
TX000925,Performance Chain Kit,Sport Parts,117.8,1
TX000926,Off-road Tire Set,Dirt Parts,249.76,1
TX000926,Protective Skid Plate,Dirt Parts,186.93,1
TX000926,LED Light Kit,Accessories,106.93,1
